ANIO;MES;IGAE;IGAE_menos_1;IGAE_menos_2;IGAE_menos_3;IGAE_menos_4;IGAE_menos_5;IGAE_menos_6;IGAE_menos_7;IGAE_menos_8;IGAE_menos_9;IGAE_menos_10;IGAE_menos_11;IGAE_menos_12;IGAE_mas_1;IGAE_mas_2;IGAE_mas_3;IGAE_mas_4;IGAE_mas_5;IGAE_mas_6;IGAE_mas_7;IGAE_mas_8;IGAE_mas_9;IGAE_mas_10;IGAE_mas_11;IGAE_mas_12;IGAE_mas_12
2000;5;99.07540495;98.52635082;97.94464083;97.3642495;96.73212755;96.04011746;95.31028246;94.67945759;94.20630319;93.85462897;93.53094043;93.19608251;92.8327114;99.5662873;99.97866125;100.2742925;100.393553;100.2578553;99.8643496;99.34369423;98.8890696;98.5663623;98.37670238;98.30455901;98.35105457;
2000;6;99.5662873;99.07540495;98.52635082;97.94464083;97.3642495;96.73212755;96.04011746;95.31028246;94.67945759;94.20630319;93.85462897;93.53094043;93.19608251;99.97866125;100.2742925;100.393553;100.2578553;99.8643496;99.34369423;98.8890696;98.5663623;98.37670238;98.30455901;98.35105457;98.52236079;
2000;7;99.97866125;99.5662873;99.07540495;98.52635082;97.94464083;97.3642495;96.73212755;96.04011746;95.31028246;94.67945759;94.20630319;93.85462897;93.53094043;100.2742925;100.393553;100.2578553;99.8643496;99.34369423;98.8890696;98.5663623;98.37670238;98.30455901;98.35105457;98.52236079;98.67872062;
2000;8;100.2742925;99.97866125;99.5662873;99.07540495;98.52635082;97.94464083;97.3642495;96.73212755;96.04011746;95.31028246;94.67945759;94.20630319;93.85462897;100.393553;100.2578553;99.8643496;99.34369423;98.8890696;98.5663623;98.37670238;98.30455901;98.35105457;98.52236079;98.67872062;98.69195546;
2000;9;100.393553;100.2742925;99.97866125;99.5662873;99.07540495;98.52635082;97.94464083;97.3642495;96.73212755;96.04011746;95.31028246;94.67945759;94.20630319;100.2578553;99.8643496;99.34369423;98.8890696;98.5663623;98.37670238;98.30455901;98.35105457;98.52236079;98.67872062;98.69195546;98.50629081;
2000;10;100.2578553;100.393553;100.2742925;99.97866125;99.5662873;99.07540495;98.52635082;97.94464083;97.3642495;96.73212755;96.04011746;95.31028246;94.67945759;99.8643496;99.34369423;98.8890696;98.5663623;98.37670238;98.30455901;98.35105457;98.52236079;98.67872062;98.69195546;98.50629081;98.21278285;
2000;11;99.8643496;100.2578553;100.393553;100.2742925;99.97866125;99.5662873;99.07540495;98.52635082;97.94464083;97.3642495;96.73212755;96.04011746;95.31028246;99.34369423;98.8890696;98.5663623;98.37670238;98.30455901;98.35105457;98.52236079;98.67872062;98.69195546;98.50629081;98.21278285;97.89203288;
2000;12;99.34369423;99.8643496;100.2578553;100.393553;100.2742925;99.97866125;99.5662873;99.07540495;98.52635082;97.94464083;97.3642495;96.73212755;96.04011746;98.8890696;98.5663623;98.37670238;98.30455901;98.35105457;98.52236079;98.67872062;98.69195546;98.50629081;98.21278285;97.89203288;97.64778458;
2001;1;98.8890696;99.34369423;99.8643496;100.2578553;100.393553;100.2742925;99.97866125;99.5662873;99.07540495;98.52635082;97.94464083;97.3642495;96.73212755;98.5663623;98.37670238;98.30455901;98.35105457;98.52236079;98.67872062;98.69195546;98.50629081;98.21278285;97.89203288;97.64778458;97.57988407;
2001;2;98.5663623;98.8890696;99.34369423;99.8643496;100.2578553;100.393553;100.2742925;99.97866125;99.5662873;99.07540495;98.52635082;97.94464083;97.3642495;98.37670238;98.30455901;98.35105457;98.52236079;98.67872062;98.69195546;98.50629081;98.21278285;97.89203288;97.64778458;97.57988407;97.71885239;
2001;3;98.37670238;98.5663623;98.8890696;99.34369423;99.8643496;100.2578553;100.393553;100.2742925;99.97866125;99.5662873;99.07540495;98.52635082;97.94464083;98.30455901;98.35105457;98.52236079;98.67872062;98.69195546;98.50629081;98.21278285;97.89203288;97.64778458;97.57988407;97.71885239;97.9994233;
2001;4;98.30455901;98.37670238;98.5663623;98.8890696;99.34369423;99.8643496;100.2578553;100.393553;100.2742925;99.97866125;99.5662873;99.07540495;98.52635082;98.35105457;98.52236079;98.67872062;98.69195546;98.50629081;98.21278285;97.89203288;97.64778458;97.57988407;97.71885239;97.9994233;98.34829583;
2001;5;98.35105457;98.30455901;98.37670238;98.5663623;98.8890696;99.34369423;99.8643496;100.2578553;100.393553;100.2742925;99.97866125;99.5662873;99.07540495;98.52236079;98.67872062;98.69195546;98.50629081;98.21278285;97.89203288;97.64778458;97.57988407;97.71885239;97.9994233;98.34829583;98.6673902;
2001;6;98.52236079;98.35105457;98.30455901;98.37670238;98.5663623;98.8890696;99.34369423;99.8643496;100.2578553;100.393553;100.2742925;99.97866125;99.5662873;98.67872062;98.69195546;98.50629081;98.21278285;97.89203288;97.64778458;97.57988407;97.71885239;97.9994233;98.34829583;98.6673902;98.89116376;
2001;7;98.67872062;98.52236079;98.35105457;98.30455901;98.37670238;98.5663623;98.8890696;99.34369423;99.8643496;100.2578553;100.393553;100.2742925;99.97866125;98.69195546;98.50629081;98.21278285;97.89203288;97.64778458;97.57988407;97.71885239;97.9994233;98.34829583;98.6673902;98.89116376;99.06139868;
2001;8;98.69195546;98.67872062;98.52236079;98.35105457;98.30455901;98.37670238;98.5663623;98.8890696;99.34369423;99.8643496;100.2578553;100.393553;100.2742925;98.50629081;98.21278285;97.89203288;97.64778458;97.57988407;97.71885239;97.9994233;98.34829583;98.6673902;98.89116376;99.06139868;99.18528871;
2001;9;98.50629081;98.69195546;98.67872062;98.52236079;98.35105457;98.30455901;98.37670238;98.5663623;98.8890696;99.34369423;99.8643496;100.2578553;100.393553;98.21278285;97.89203288;97.64778458;97.57988407;97.71885239;97.9994233;98.34829583;98.6673902;98.89116376;99.06139868;99.18528871;99.21738272;
2001;10;98.21278285;98.50629081;98.69195546;98.67872062;98.52236079;98.35105457;98.30455901;98.37670238;98.5663623;98.8890696;99.34369423;99.8643496;100.2578553;97.89203288;97.64778458;97.57988407;97.71885239;97.9994233;98.34829583;98.6673902;98.89116376;99.06139868;99.18528871;99.21738272;99.18715889;
2001;11;97.89203288;98.21278285;98.50629081;98.69195546;98.67872062;98.52236079;98.35105457;98.30455901;98.37670238;98.5663623;98.8890696;99.34369423;99.8643496;97.64778458;97.57988407;97.71885239;97.9994233;98.34829583;98.6673902;98.89116376;99.06139868;99.18528871;99.21738272;99.18715889;99.225613;
2001;12;97.64778458;97.89203288;98.21278285;98.50629081;98.69195546;98.67872062;98.52236079;98.35105457;98.30455901;98.37670238;98.5663623;98.8890696;99.34369423;97.57988407;97.71885239;97.9994233;98.34829583;98.6673902;98.89116376;99.06139868;99.18528871;99.21738272;99.18715889;99.225613;99.42992827;
2002;1;97.57988407;97.64778458;97.89203288;98.21278285;98.50629081;98.69195546;98.67872062;98.52236079;98.35105457;98.30455901;98.37670238;98.5663623;98.8890696;97.71885239;97.9994233;98.34829583;98.6673902;98.89116376;99.06139868;99.18528871;99.21738272;99.18715889;99.225613;99.42992827;99.73525627;
2002;2;97.71885239;97.57988407;97.64778458;97.89203288;98.21278285;98.50629081;98.69195546;98.67872062;98.52236079;98.35105457;98.30455901;98.37670238;98.5663623;97.9994233;98.34829583;98.6673902;98.89116376;99.06139868;99.18528871;99.21738272;99.18715889;99.225613;99.42992827;99.73525627;99.95755663;
2002;3;97.9994233;97.71885239;97.57988407;97.64778458;97.89203288;98.21278285;98.50629081;98.69195546;98.67872062;98.52236079;98.35105457;98.30455901;98.37670238;98.34829583;98.6673902;98.89116376;99.06139868;99.18528871;99.21738272;99.18715889;99.225613;99.42992827;99.73525627;99.95755663;100.0251452;
2002;4;98.34829583;97.9994233;97.71885239;97.57988407;97.64778458;97.89203288;98.21278285;98.50629081;98.69195546;98.67872062;98.52236079;98.35105457;98.30455901;98.6673902;98.89116376;99.06139868;99.18528871;99.21738272;99.18715889;99.225613;99.42992827;99.73525627;99.95755663;100.0251452;99.9978537;
2002;5;98.6673902;98.34829583;97.9994233;97.71885239;97.57988407;97.64778458;97.89203288;98.21278285;98.50629081;98.69195546;98.67872062;98.52236079;98.35105457;98.89116376;99.06139868;99.18528871;99.21738272;99.18715889;99.225613;99.42992827;99.73525627;99.95755663;100.0251452;99.9978537;99.96015867;
2002;6;98.89116376;98.6673902;98.34829583;97.9994233;97.71885239;97.57988407;97.64778458;97.89203288;98.21278285;98.50629081;98.69195546;98.67872062;98.52236079;99.06139868;99.18528871;99.21738272;99.18715889;99.225613;99.42992827;99.73525627;99.95755663;100.0251452;99.9978537;99.96015867;99.86928847;
2002;7;99.06139868;98.89116376;98.6673902;98.34829583;97.9994233;97.71885239;97.57988407;97.64778458;97.89203288;98.21278285;98.50629081;98.69195546;98.67872062;99.18528871;99.21738272;99.18715889;99.225613;99.42992827;99.73525627;99.95755663;100.0251452;99.9978537;99.96015867;99.86928847;99.72139224;
2002;8;99.18528871;99.06139868;98.89116376;98.6673902;98.34829583;97.9994233;97.71885239;97.57988407;97.64778458;97.89203288;98.21278285;98.50629081;98.69195546;99.21738272;99.18715889;99.225613;99.42992827;99.73525627;99.95755663;100.0251452;99.9978537;99.96015867;99.86928847;99.72139224;99.55799052;
2002;9;99.21738272;99.18528871;99.06139868;98.89116376;98.6673902;98.34829583;97.9994233;97.71885239;97.57988407;97.64778458;97.89203288;98.21278285;98.50629081;99.18715889;99.225613;99.42992827;99.73525627;99.95755663;100.0251452;99.9978537;99.96015867;99.86928847;99.72139224;99.55799052;99.6071043;
2002;10;99.18715889;99.21738272;99.18528871;99.06139868;98.89116376;98.6673902;98.34829583;97.9994233;97.71885239;97.57988407;97.64778458;97.89203288;98.21278285;99.225613;99.42992827;99.73525627;99.95755663;100.0251452;99.9978537;99.96015867;99.86928847;99.72139224;99.55799052;99.6071043;99.9896306;
2002;11;99.225613;99.18715889;99.21738272;99.18528871;99.06139868;98.89116376;98.6673902;98.34829583;97.9994233;97.71885239;97.57988407;97.64778458;97.89203288;99.42992827;99.73525627;99.95755663;100.0251452;99.9978537;99.96015867;99.86928847;99.72139224;99.55799052;99.6071043;99.9896306;100.6440572;
2002;12;99.42992827;99.225613;99.18715889;99.21738272;99.18528871;99.06139868;98.89116376;98.6673902;98.34829583;97.9994233;97.71885239;97.57988407;97.64778458;99.73525627;99.95755663;100.0251452;99.9978537;99.96015867;99.86928847;99.72139224;99.55799052;99.6071043;99.9896306;100.6440572;101.3003552;
2003;1;99.73525627;99.42992827;99.225613;99.18715889;99.21738272;99.18528871;99.06139868;98.89116376;98.6673902;98.34829583;97.9994233;97.71885239;97.57988407;99.95755663;100.0251452;99.9978537;99.96015867;99.86928847;99.72139224;99.55799052;99.6071043;99.9896306;100.6440572;101.3003552;101.8489422;
2003;2;99.95755663;99.73525627;99.42992827;99.225613;99.18715889;99.21738272;99.18528871;99.06139868;98.89116376;98.6673902;98.34829583;97.9994233;97.71885239;100.0251452;99.9978537;99.96015867;99.86928847;99.72139224;99.55799052;99.6071043;99.9896306;100.6440572;101.3003552;101.8489422;102.366384;
2003;3;100.0251452;99.95755663;99.73525627;99.42992827;99.225613;99.18715889;99.21738272;99.18528871;99.06139868;98.89116376;98.6673902;98.34829583;97.9994233;99.9978537;99.96015867;99.86928847;99.72139224;99.55799052;99.6071043;99.9896306;100.6440572;101.3003552;101.8489422;102.366384;102.895849;
2003;4;99.9978537;100.0251452;99.95755663;99.73525627;99.42992827;99.225613;99.18715889;99.21738272;99.18528871;99.06139868;98.89116376;98.6673902;98.34829583;99.96015867;99.86928847;99.72139224;99.55799052;99.6071043;99.9896306;100.6440572;101.3003552;101.8489422;102.366384;102.895849;103.3552993;
2003;5;99.96015867;99.9978537;100.0251452;99.95755663;99.73525627;99.42992827;99.225613;99.18715889;99.21738272;99.18528871;99.06139868;98.89116376;98.6673902;99.86928847;99.72139224;99.55799052;99.6071043;99.9896306;100.6440572;101.3003552;101.8489422;102.366384;102.895849;103.3552993;103.6671085;
2003;6;99.86928847;99.96015867;99.9978537;100.0251452;99.95755663;99.73525627;99.42992827;99.225613;99.18715889;99.21738272;99.18528871;99.06139868;98.89116376;99.72139224;99.55799052;99.6071043;99.9896306;100.6440572;101.3003552;101.8489422;102.366384;102.895849;103.3552993;103.6671085;103.8050123;
2003;7;99.72139224;99.86928847;99.96015867;99.9978537;100.0251452;99.95755663;99.73525627;99.42992827;99.225613;99.18715889;99.21738272;99.18528871;99.06139868;99.55799052;99.6071043;99.9896306;100.6440572;101.3003552;101.8489422;102.366384;102.895849;103.3552993;103.6671085;103.8050123;103.8932578;
2003;8;99.55799052;99.72139224;99.86928847;99.96015867;99.9978537;100.0251452;99.95755663;99.73525627;99.42992827;99.225613;99.18715889;99.21738272;99.18528871;99.6071043;99.9896306;100.6440572;101.3003552;101.8489422;102.366384;102.895849;103.3552993;103.6671085;103.8050123;103.8932578;104.1631601;
2003;9;99.6071043;99.55799052;99.72139224;99.86928847;99.96015867;99.9978537;100.0251452;99.95755663;99.73525627;99.42992827;99.225613;99.18715889;99.21738272;99.9896306;100.6440572;101.3003552;101.8489422;102.366384;102.895849;103.3552993;103.6671085;103.8050123;103.8932578;104.1631601;104.6658327;
2003;10;99.9896306;99.6071043;99.55799052;99.72139224;99.86928847;99.96015867;99.9978537;100.0251452;99.95755663;99.73525627;99.42992827;99.225613;99.18715889;100.6440572;101.3003552;101.8489422;102.366384;102.895849;103.3552993;103.6671085;103.8050123;103.8932578;104.1631601;104.6658327;105.2634862;
2003;11;100.6440572;99.9896306;99.6071043;99.55799052;99.72139224;99.86928847;99.96015867;99.9978537;100.0251452;99.95755663;99.73525627;99.42992827;99.225613;101.3003552;101.8489422;102.366384;102.895849;103.3552993;103.6671085;103.8050123;103.8932578;104.1631601;104.6658327;105.2634862;105.7965069;
2003;12;101.3003552;100.6440572;99.9896306;99.6071043;99.55799052;99.72139224;99.86928847;99.96015867;99.9978537;100.0251452;99.95755663;99.73525627;99.42992827;101.8489422;102.366384;102.895849;103.3552993;103.6671085;103.8050123;103.8932578;104.1631601;104.6658327;105.2634862;105.7965069;106.1709365;
2004;1;101.8489422;101.3003552;100.6440572;99.9896306;99.6071043;99.55799052;99.72139224;99.86928847;99.96015867;99.9978537;100.0251452;99.95755663;99.73525627;102.366384;102.895849;103.3552993;103.6671085;103.8050123;103.8932578;104.1631601;104.6658327;105.2634862;105.7965069;106.1709365;106.3607205;
2004;2;102.366384;101.8489422;101.3003552;100.6440572;99.9896306;99.6071043;99.55799052;99.72139224;99.86928847;99.96015867;99.9978537;100.0251452;99.95755663;102.895849;103.3552993;103.6671085;103.8050123;103.8932578;104.1631601;104.6658327;105.2634862;105.7965069;106.1709365;106.3607205;106.4582044;
2004;3;102.895849;102.366384;101.8489422;101.3003552;100.6440572;99.9896306;99.6071043;99.55799052;99.72139224;99.86928847;99.96015867;99.9978537;100.0251452;103.3552993;103.6671085;103.8050123;103.8932578;104.1631601;104.6658327;105.2634862;105.7965069;106.1709365;106.3607205;106.4582044;106.5295695;
2004;4;103.3552993;102.895849;102.366384;101.8489422;101.3003552;100.6440572;99.9896306;99.6071043;99.55799052;99.72139224;99.86928847;99.96015867;99.9978537;103.6671085;103.8050123;103.8932578;104.1631601;104.6658327;105.2634862;105.7965069;106.1709365;106.3607205;106.4582044;106.5295695;106.5261791;
2004;5;103.6671085;103.3552993;102.895849;102.366384;101.8489422;101.3003552;100.6440572;99.9896306;99.6071043;99.55799052;99.72139224;99.86928847;99.96015867;103.8050123;103.8932578;104.1631601;104.6658327;105.2634862;105.7965069;106.1709365;106.3607205;106.4582044;106.5295695;106.5261791;106.4834594;
2004;6;103.8050123;103.6671085;103.3552993;102.895849;102.366384;101.8489422;101.3003552;100.6440572;99.9896306;99.6071043;99.55799052;99.72139224;99.86928847;103.8932578;104.1631601;104.6658327;105.2634862;105.7965069;106.1709365;106.3607205;106.4582044;106.5295695;106.5261791;106.4834594;106.6264981;
2004;7;103.8932578;103.8050123;103.6671085;103.3552993;102.895849;102.366384;101.8489422;101.3003552;100.6440572;99.9896306;99.6071043;99.55799052;99.72139224;104.1631601;104.6658327;105.2634862;105.7965069;106.1709365;106.3607205;106.4582044;106.5295695;106.5261791;106.4834594;106.6264981;107.0702649;
2004;8;104.1631601;103.8932578;103.8050123;103.6671085;103.3552993;102.895849;102.366384;101.8489422;101.3003552;100.6440572;99.9896306;99.6071043;99.55799052;104.6658327;105.2634862;105.7965069;106.1709365;106.3607205;106.4582044;106.5295695;106.5261791;106.4834594;106.6264981;107.0702649;107.7487626;
2004;9;104.6658327;104.1631601;103.8932578;103.8050123;103.6671085;103.3552993;102.895849;102.366384;101.8489422;101.3003552;100.6440572;99.9896306;99.6071043;105.2634862;105.7965069;106.1709365;106.3607205;106.4582044;106.5295695;106.5261791;106.4834594;106.6264981;107.0702649;107.7487626;108.5083246;
2004;10;105.2634862;104.6658327;104.1631601;103.8932578;103.8050123;103.6671085;103.3552993;102.895849;102.366384;101.8489422;101.3003552;100.6440572;99.9896306;105.7965069;106.1709365;106.3607205;106.4582044;106.5295695;106.5261791;106.4834594;106.6264981;107.0702649;107.7487626;108.5083246;109.2101621;
2004;11;105.7965069;105.2634862;104.6658327;104.1631601;103.8932578;103.8050123;103.6671085;103.3552993;102.895849;102.366384;101.8489422;101.3003552;100.6440572;106.1709365;106.3607205;106.4582044;106.5295695;106.5261791;106.4834594;106.6264981;107.0702649;107.7487626;108.5083246;109.2101621;109.8509376;
2004;12;106.1709365;105.7965069;105.2634862;104.6658327;104.1631601;103.8932578;103.8050123;103.6671085;103.3552993;102.895849;102.366384;101.8489422;101.3003552;106.3607205;106.4582044;106.5295695;106.5261791;106.4834594;106.6264981;107.0702649;107.7487626;108.5083246;109.2101621;109.8509376;110.5103829;
2005;1;106.3607205;106.1709365;105.7965069;105.2634862;104.6658327;104.1631601;103.8932578;103.8050123;103.6671085;103.3552993;102.895849;102.366384;101.8489422;106.4582044;106.5295695;106.5261791;106.4834594;106.6264981;107.0702649;107.7487626;108.5083246;109.2101621;109.8509376;110.5103829;111.1528941;
2005;2;106.4582044;106.3607205;106.1709365;105.7965069;105.2634862;104.6658327;104.1631601;103.8932578;103.8050123;103.6671085;103.3552993;102.895849;102.366384;106.5295695;106.5261791;106.4834594;106.6264981;107.0702649;107.7487626;108.5083246;109.2101621;109.8509376;110.5103829;111.1528941;111.7326689;
2005;3;106.5295695;106.4582044;106.3607205;106.1709365;105.7965069;105.2634862;104.6658327;104.1631601;103.8932578;103.8050123;103.6671085;103.3552993;102.895849;106.5261791;106.4834594;106.6264981;107.0702649;107.7487626;108.5083246;109.2101621;109.8509376;110.5103829;111.1528941;111.7326689;112.2851967;
2005;4;106.5261791;106.5295695;106.4582044;106.3607205;106.1709365;105.7965069;105.2634862;104.6658327;104.1631601;103.8932578;103.8050123;103.6671085;103.3552993;106.4834594;106.6264981;107.0702649;107.7487626;108.5083246;109.2101621;109.8509376;110.5103829;111.1528941;111.7326689;112.2851967;112.7973115;
2005;5;106.4834594;106.5261791;106.5295695;106.4582044;106.3607205;106.1709365;105.7965069;105.2634862;104.6658327;104.1631601;103.8932578;103.8050123;103.6671085;106.6264981;107.0702649;107.7487626;108.5083246;109.2101621;109.8509376;110.5103829;111.1528941;111.7326689;112.2851967;112.7973115;113.2081034;
2005;6;106.6264981;106.4834594;106.5261791;106.5295695;106.4582044;106.3607205;106.1709365;105.7965069;105.2634862;104.6658327;104.1631601;103.8932578;103.8050123;107.0702649;107.7487626;108.5083246;109.2101621;109.8509376;110.5103829;111.1528941;111.7326689;112.2851967;112.7973115;113.2081034;113.4196875;
2005;7;107.0702649;106.6264981;106.4834594;106.5261791;106.5295695;106.4582044;106.3607205;106.1709365;105.7965069;105.2634862;104.6658327;104.1631601;103.8932578;107.7487626;108.5083246;109.2101621;109.8509376;110.5103829;111.1528941;111.7326689;112.2851967;112.7973115;113.2081034;113.4196875;113.42571;
2005;8;107.7487626;107.0702649;106.6264981;106.4834594;106.5261791;106.5295695;106.4582044;106.3607205;106.1709365;105.7965069;105.2634862;104.6658327;104.1631601;108.5083246;109.2101621;109.8509376;110.5103829;111.1528941;111.7326689;112.2851967;112.7973115;113.2081034;113.4196875;113.42571;113.3107062;
2005;9;108.5083246;107.7487626;107.0702649;106.6264981;106.4834594;106.5261791;106.5295695;106.4582044;106.3607205;106.1709365;105.7965069;105.2634862;104.6658327;109.2101621;109.8509376;110.5103829;111.1528941;111.7326689;112.2851967;112.7973115;113.2081034;113.4196875;113.42571;113.3107062;113.2630813;
2005;10;109.2101621;108.5083246;107.7487626;107.0702649;106.6264981;106.4834594;106.5261791;106.5295695;106.4582044;106.3607205;106.1709365;105.7965069;105.2634862;109.8509376;110.5103829;111.1528941;111.7326689;112.2851967;112.7973115;113.2081034;113.4196875;113.42571;113.3107062;113.2630813;113.4088591;
2005;11;109.8509376;109.2101621;108.5083246;107.7487626;107.0702649;106.6264981;106.4834594;106.5261791;106.5295695;106.4582044;106.3607205;106.1709365;105.7965069;110.5103829;111.1528941;111.7326689;112.2851967;112.7973115;113.2081034;113.4196875;113.42571;113.3107062;113.2630813;113.4088591;113.7398751;
2005;12;110.5103829;109.8509376;109.2101621;108.5083246;107.7487626;107.0702649;106.6264981;106.4834594;106.5261791;106.5295695;106.4582044;106.3607205;106.1709365;111.1528941;111.7326689;112.2851967;112.7973115;113.2081034;113.4196875;113.42571;113.3107062;113.2630813;113.4088591;113.7398751;114.2283461;
2006;1;111.1528941;110.5103829;109.8509376;109.2101621;108.5083246;107.7487626;107.0702649;106.6264981;106.4834594;106.5261791;106.5295695;106.4582044;106.3607205;111.7326689;112.2851967;112.7973115;113.2081034;113.4196875;113.42571;113.3107062;113.2630813;113.4088591;113.7398751;114.2283461;114.8004199;
2006;2;111.7326689;111.1528941;110.5103829;109.8509376;109.2101621;108.5083246;107.7487626;107.0702649;106.6264981;106.4834594;106.5261791;106.5295695;106.4582044;112.2851967;112.7973115;113.2081034;113.4196875;113.42571;113.3107062;113.2630813;113.4088591;113.7398751;114.2283461;114.8004199;115.3012414;
2006;3;112.2851967;111.7326689;111.1528941;110.5103829;109.8509376;109.2101621;108.5083246;107.7487626;107.0702649;106.6264981;106.4834594;106.5261791;106.5295695;112.7973115;113.2081034;113.4196875;113.42571;113.3107062;113.2630813;113.4088591;113.7398751;114.2283461;114.8004199;115.3012414;115.7290453;
2006;4;112.7973115;112.2851967;111.7326689;111.1528941;110.5103829;109.8509376;109.2101621;108.5083246;107.7487626;107.0702649;106.6264981;106.4834594;106.5261791;113.2081034;113.4196875;113.42571;113.3107062;113.2630813;113.4088591;113.7398751;114.2283461;114.8004199;115.3012414;115.7290453;116.1929593;
2006;5;113.2081034;112.7973115;112.2851967;111.7326689;111.1528941;110.5103829;109.8509376;109.2101621;108.5083246;107.7487626;107.0702649;106.6264981;106.4834594;113.4196875;113.42571;113.3107062;113.2630813;113.4088591;113.7398751;114.2283461;114.8004199;115.3012414;115.7290453;116.1929593;116.6949213;
2006;6;113.4196875;113.2081034;112.7973115;112.2851967;111.7326689;111.1528941;110.5103829;109.8509376;109.2101621;108.5083246;107.7487626;107.0702649;106.6264981;113.42571;113.3107062;113.2630813;113.4088591;113.7398751;114.2283461;114.8004199;115.3012414;115.7290453;116.1929593;116.6949213;117.0886406;
2006;7;113.42571;113.4196875;113.2081034;112.7973115;112.2851967;111.7326689;111.1528941;110.5103829;109.8509376;109.2101621;108.5083246;107.7487626;107.0702649;113.3107062;113.2630813;113.4088591;113.7398751;114.2283461;114.8004199;115.3012414;115.7290453;116.1929593;116.6949213;117.0886406;117.3211609;
2006;8;113.3107062;113.42571;113.4196875;113.2081034;112.7973115;112.2851967;111.7326689;111.1528941;110.5103829;109.8509376;109.2101621;108.5083246;107.7487626;113.2630813;113.4088591;113.7398751;114.2283461;114.8004199;115.3012414;115.7290453;116.1929593;116.6949213;117.0886406;117.3211609;117.3946446;
2006;9;113.2630813;113.3107062;113.42571;113.4196875;113.2081034;112.7973115;112.2851967;111.7326689;111.1528941;110.5103829;109.8509376;109.2101621;108.5083246;113.4088591;113.7398751;114.2283461;114.8004199;115.3012414;115.7290453;116.1929593;116.6949213;117.0886406;117.3211609;117.3946446;117.3582537;
2006;10;113.4088591;113.2630813;113.3107062;113.42571;113.4196875;113.2081034;112.7973115;112.2851967;111.7326689;111.1528941;110.5103829;109.8509376;109.2101621;113.7398751;114.2283461;114.8004199;115.3012414;115.7290453;116.1929593;116.6949213;117.0886406;117.3211609;117.3946446;117.3582537;117.3692136;
2006;11;113.7398751;113.4088591;113.2630813;113.3107062;113.42571;113.4196875;113.2081034;112.7973115;112.2851967;111.7326689;111.1528941;110.5103829;109.8509376;114.2283461;114.8004199;115.3012414;115.7290453;116.1929593;116.6949213;117.0886406;117.3211609;117.3946446;117.3582537;117.3692136;117.4186622;
2006;12;114.2283461;113.7398751;113.4088591;113.2630813;113.3107062;113.42571;113.4196875;113.2081034;112.7973115;112.2851967;111.7326689;111.1528941;110.5103829;114.8004199;115.3012414;115.7290453;116.1929593;116.6949213;117.0886406;117.3211609;117.3946446;117.3582537;117.3692136;117.4186622;117.4429794;
2007;1;114.8004199;114.2283461;113.7398751;113.4088591;113.2630813;113.3107062;113.42571;113.4196875;113.2081034;112.7973115;112.2851967;111.7326689;111.1528941;115.3012414;115.7290453;116.1929593;116.6949213;117.0886406;117.3211609;117.3946446;117.3582537;117.3692136;117.4186622;117.4429794;117.5409463;
2007;2;115.3012414;114.8004199;114.2283461;113.7398751;113.4088591;113.2630813;113.3107062;113.42571;113.4196875;113.2081034;112.7973115;112.2851967;111.7326689;115.7290453;116.1929593;116.6949213;117.0886406;117.3211609;117.3946446;117.3582537;117.3692136;117.4186622;117.4429794;117.5409463;117.760527;
2007;3;115.7290453;115.3012414;114.8004199;114.2283461;113.7398751;113.4088591;113.2630813;113.3107062;113.42571;113.4196875;113.2081034;112.7973115;112.2851967;116.1929593;116.6949213;117.0886406;117.3211609;117.3946446;117.3582537;117.3692136;117.4186622;117.4429794;117.5409463;117.760527;118.0369932;
2007;4;116.1929593;115.7290453;115.3012414;114.8004199;114.2283461;113.7398751;113.4088591;113.2630813;113.3107062;113.42571;113.4196875;113.2081034;112.7973115;116.6949213;117.0886406;117.3211609;117.3946446;117.3582537;117.3692136;117.4186622;117.4429794;117.5409463;117.760527;118.0369932;118.316203;
2007;5;116.6949213;116.1929593;115.7290453;115.3012414;114.8004199;114.2283461;113.7398751;113.4088591;113.2630813;113.3107062;113.42571;113.4196875;113.2081034;117.0886406;117.3211609;117.3946446;117.3582537;117.3692136;117.4186622;117.4429794;117.5409463;117.760527;118.0369932;118.316203;118.6226376;
2007;6;117.0886406;116.6949213;116.1929593;115.7290453;115.3012414;114.8004199;114.2283461;113.7398751;113.4088591;113.2630813;113.3107062;113.42571;113.4196875;117.3211609;117.3946446;117.3582537;117.3692136;117.4186622;117.4429794;117.5409463;117.760527;118.0369932;118.316203;118.6226376;118.812985;
2007;7;117.3211609;117.0886406;116.6949213;116.1929593;115.7290453;115.3012414;114.8004199;114.2283461;113.7398751;113.4088591;113.2630813;113.3107062;113.42571;117.3946446;117.3582537;117.3692136;117.4186622;117.4429794;117.5409463;117.760527;118.0369932;118.316203;118.6226376;118.812985;118.7492623;
2007;8;117.3946446;117.3211609;117.0886406;116.6949213;116.1929593;115.7290453;115.3012414;114.8004199;114.2283461;113.7398751;113.4088591;113.2630813;113.3107062;117.3582537;117.3692136;117.4186622;117.4429794;117.5409463;117.760527;118.0369932;118.316203;118.6226376;118.812985;118.7492623;118.4354499;
